track_id,time,roi_x,roi_y,vacuole_x,vacuole_y,vector_x,vector_y,delta_vector_x,delta_vector_y,delta_roi_x,delta_roi_y,delta_time,delta_roi_length,delta_vector_length,cos_angle
0,30.0,28.24591046878639,567.3523131602408,28.5,575.0,0.25408953121360867,7.647686839759217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,34.0,28.341917761683163,568.0794560945552,28.0,566.75,-0.34191776168316323,-1.329456094555212,-0.5960072928967719,-8.97714293431443,0.0960072928967719,0.7271429343144291,4.0,0.7334536435336352,8.99690613246007,-0.9978895476509863
0,35.0,28.287681555865998,568.1753763777834,28.333333333333332,575.3333333333334,0.0456517774673344,7.157956955549935,0.38756953915049763,8.487413050105147,-0.054236205817165484,0.09592028322822443,1.0,0.11019195413470408,8.49625743670544,0.8471250686383431
0,36.0,28.3924296779696,568.0867487998939,27.75,566.6071428571429,-0.6424296779695986,-1.47960594275105,-0.688081455436933,-8.637562898300985,0.10474812210360085,-0.08862757788949693,1.0,0.1372115762127588,8.664926365031725,0.583257286451269
0,37.0,27.642410113923322,568.1613584974389,27.4,567.0,-0.24241011392332368,-1.1613584974388687,0.4000195640462749,0.3182474453121813,-0.7500195640462763,0.07460969754492908,1.0,0.7537214030528204,0.5111722684844139,-0.7170813240862994
0,38.0,28.08080536661698,567.6793843627022,27.892857142857142,566.5,-0.187948223759836,-1.1793843627021943,0.05446189016348768,-0.018025865263325613,0.4383952526936561,-0.4819741347366744,1.0,0.6515285597266635,0.05736749339714404,0.8712368021623428
0,39.0,28.467862816940777,567.3882166852594,28.0,566.1428571428571,-0.4678628169407766,-1.2453595424022978,-0.2799145931809406,-0.06597517970010358,0.38705745032379824,-0.29116767744278604,1.0,0.48434707208631483,0.28758460287733145,-0.6399074041899797
0,40.0,28.778386553863758,567.3380184775472,28.298319327731093,566.2058823529412,-0.4800672261326646,-1.1321361246059496,-0.012204409191888033,0.11322341779634826,0.3105237369229812,-0.05019820771224204,1.0,0.3145550051265028,0.11387927792715175,-0.26446198842902574
0,41.0,28.1548502037014,567.5750223968478,27.93927125506073,566.5080971659919,-0.21557894864066895,-1.0669252308558725,0.26448827749199566,0.06521089375007705,-0.6235363501623574,0.23700391930060505,1.0,0.6670595458710127,0.2724087179118296,-0.8225220704088864
0,42.0,28.64147913347826,567.6164952820465,28.275,566.375,-0.36647913347826133,-1.2414952820464578,-0.15090018483759238,-0.17457005119058522,0.48662892977685956,0.04147288519868653,1.0,0.4883929928883861,0.23075001312395,-0.7158357489237555
0,43.0,28.333365264637134,567.6858184665289,27.99285714285714,566.7,-0.3405081217799939,-0.9858184665288263,0.025971011698267432,0.25567681551763144,-0.3081138688411258,0.06932318448241404,1.0,0.31581618083788754,0.25699246572977286,0.1197882845971469
0,44.0,28.67831888854009,567.6546201282765,28.371428571428574,566.7,-0.3068903171115167,-0.9546201282764741,0.03361780466847719,0.031198338252352187,0.34495362390295625,-0.031198338252352187,1.0,0.34636157257047206,0.045863853964053965,0.6687395988877605
0,45.0,28.55460117894761,567.661125973632,28.274509803921568,566.3392156862744,-0.28009137502604275,-1.321910287357582,0.026798942085473954,-0.36729015908110796,-0.12371770959247996,0.006505845355491147,1.0,0.12388865037039824,0.3682665396892938,-0.12504451901568853
0,46.0,28.476391787888677,567.6691759621518,28.058823529411764,566.6344537815125,-0.41756825847691204,-1.0347221806392781,-0.13747688345086928,0.28718810671830397,-0.07820939105893387,0.008049988519815088,1.0,0.07862258686267198,0.3183973965405619,0.5218601788350425
0,47.0,28.23309118151724,567.0989656331187,27.956521739130437,565.9239130434783,-0.27656944238680126,-1.1750525896404724,0.14099881609011078,-0.1403304090011943,-0.24330060637143802,-0.5702103290331024,1.0,0.6199475819750798,0.19893036427166003,0.3706647713981641
0,48.0,28.30342602901171,566.8448818175997,28.025925925925925,565.8981481481482,-0.2775001030857851,-0.9467336694515325,-0.0009306606989838428,0.22831892018893996,0.07033484749447183,-0.2540838155190386,1.0,0.2636391019571707,0.22832081693437453,-0.9648356234615859
0,49.0,28.42372549676085,566.8378805484191,28.099816849816847,565.8443223443223,-0.3239086469440018,-0.9935582040967574,-0.04640854385821669,-0.04682453464522496,0.12029946774913824,-0.007001269180591407,1.0,0.12050302780787316,0.06592639826186392,-0.6614895850192378
0,50.0,28.62940412786857,566.4158003158927,28.15811965811966,565.2905982905984,-0.4712844697489089,-1.1252020252943566,-0.14737582280490713,-0.1316438211975992,0.20567863110771967,-0.42208023252635485,1.0,0.46952680645927686,0.19761004227247372,0.272163429189407
0,51.0,28.045451373152893,566.4051031310836,27.849624060150376,565.3139097744361,-0.19582731300251766,-1.0911933566475227,0.27545715674639126,0.03400866864683394,-0.5839527547156749,-0.010697184809146165,1.0,0.5840507251111552,0.27754861690510385,-0.9945422888992985
0,52.0,28.59327746840182,566.2224481487782,28.39393939393939,565.3920454545455,-0.19933807446242824,-0.8304026942327027,-0.003510761459910583,0.26079066241481996,0.5478260952489258,-0.1826549823053938,1.0,0.5774740454744861,0.26081429226326724,-0.32904092714434835
0,53.0,28.51094696120004,565.7777637011793,28.295454545454547,564.7954545454545,-0.21549241574549427,-0.9823091557248063,-0.01615434128306603,-0.15190646149210352,-0.08233050720177815,-0.44468444759888826,1.0,0.4522417167316947,0.1527630052903572,0.9970273525420998
0,54.0,28.42644663733085,565.809579536702,28.337009803921568,564.9117647058824,-0.08943683340928388,-0.8978148308195841,0.1260555823362104,0.08449432490522213,-0.08450032386918949,0.03181583552270695,1.0,0.0902914842275054,0.15175407994288115,-0.5811867772646129
0,55.0,27.866176615080917,565.5684439316021,28.011363636363637,564.7727272727273,0.14518702128271954,-0.7957166588748805,0.23462385469200342,0.10209817194470361,-0.5602700222499344,-0.24113560509988474,1.0,0.6099580951826359,0.25587573137166525,-0.9999919464162451
0,56.0,28.37566644881626,565.3281879397773,28.617543859649125,564.6169590643275,0.2418774108328634,-0.7112288754498195,0.09669038955014386,0.08448778342506102,0.5094898337353442,-0.24025599182482438,1.0,0.5632963982553045,0.12840255830566066,0.40045064883404585
0,57.0,27.924773884311925,565.0316794968693,28.011224489795918,564.509693877551,0.08645060548399286,-0.5219856193183432,-0.15542680534887054,0.1892432561314763,-0.45089256450433624,-0.2965084429080207,1.0,0.5396492948582773,0.24488875395207357,0.1056991318000627
0,58.0,28.822919274651838,565.0503240754803,29.01364522417154,564.3226120857701,0.19072594951970245,-0.7277119897102011,0.1042753440357096,-0.20572637039185793,0.8981453903399128,0.01864457861097435,1.0,0.8983388906756821,0.23064406961457629,0.4334953619899552
0,59.0,28.653523946344066,565.2308645259886,28.704926624737944,564.7374213836479,0.051402678393877466,-0.4934431423407659,-0.139323271125825,0.2342688473694352,-0.16939532830777182,0.1805404505083743,1.0,0.247567428233733,0.2725671783707713,0.976540158986847
0,60.0,28.847087452150102,565.1129995176439,28.900806451612905,564.7112903225807,0.05371899946280223,-0.4017091950631766,0.002316321068924765,0.09173394727758932,0.19356350580603632,-0.1178650083447792,1.0,0.2266252213943504,0.09176318666230965,-0.4983622209327309
0,61.0,28.884127918163127,564.7544383387844,28.933333333333334,564.3063492063492,0.04920541517020638,-0.44808913243525694,-0.004513584292595851,-0.04637993737208035,0.0370404660130248,-0.35856117885941785,1.0,0.3604692984257016,0.046599045417309394,0.9800765022971586
0,62.0,30.110104397238096,564.2949331076164,30.1296875,564.271875,0.019583102761902893,-0.023058107616407142,-0.029622312408303486,0.4250310248188498,1.2259764790749692,-0.45950523116800923,1.0,1.3092606252063888,0.4260620300507625,-0.4152193300325685
0,63.0,30.43579885096539,564.5072851166018,30.426408450704226,564.3161971830986,-0.009390400261164444,-0.1910879335032405,-0.028973503023067337,-0.16802982588683335,0.32569445372729433,0.21235200898536277,1.0,0.3888061893911159,0.17050949024903927,-0.6805623583469668
0,64.0,30.120533647744825,564.8660810855129,30.074864864864864,564.4878378378378,-0.0456687828799609,-0.3782432476750728,-0.036278382618796456,-0.1871553141718323,-0.31526520322056584,0.3587959689110676,1.0,0.4776261044672249,0.19063901140163583,-0.6118694136737138
0,65.0,29.75205200133577,564.7331051999685,29.832694763729247,564.656662409536,0.08064276239347734,-0.07644279043245206,0.12631154527343824,0.3018004572426207,-0.36848164640905523,-0.132975885544397,1.0,0.3917413813686838,0.32716681136878595,-0.6762830642958907
0,66.0,30.26695835626222,564.576258371311,30.45090439276486,564.3290267011197,0.18394603650263974,-0.24723167019135417,0.1033032741091624,-0.1707888797589021,0.514906354926449,-0.1568468286574216,1.0,0.5382652524578684,0.19960062096840647,0.7444214146307966
0,67.0,29.708034913456103,564.6540912050067,29.958333333333336,564.4464285714287,0.25029841987723245,-0.20766263357802472,0.0663523833745927,0.039569036613329445,-0.5589234428061154,0.07783283369565197,1.0,0.5643167239408522,0.0772550803377741,-0.7800227521327757
0,68.0,29.857217008806657,564.4269506919417,30.017045454545453,564.2954545454545,0.15982844573879618,-0.1314961464871658,-0.09046997413843627,0.07616648709085894,0.14918209535055382,-0.2271405130650237,1.0,0.27175008785393967,0.11826305414782466,-0.958273685857126
0,69.0,30.013953086271716,564.6905820159519,30.161290322580644,564.5376344086021,0.14733723630892825,-0.15294760734980173,-0.012491209429867922,-0.02145146086263594,0.1567360774650588,0.26363132401024814,1.0,0.3067045369382875,0.024823285160550827,-0.999958759310399
0,70.0,29.216559111117242,564.613021323153,29.55263157894737,564.3342105263158,0.3360724678301281,-0.278810796837206,0.18873523152119986,-0.12586318948740427,-0.7973939751544741,-0.07756069279889743,1.0,0.8011571710220778,0.22685354325049267,-0.7743488667051351
0,71.0,30.032178103399065,564.6396135616613,30.27713765918739,564.6452395391145,0.2449595557883235,0.005625977453178166,-0.0911129120418046,0.28443677429038416,0.8156189922818236,0.02659223850832859,1.0,0.8160523804999904,0.29867346937660294,-0.2738634381563531
0,72.0,30.42505527464512,564.50970961483,30.7,564.4289473684211,0.274944725354878,-0.08076224640888086,0.029985169566554504,-0.08638822386205902,0.3928771712460559,-0.12990394683140494,1.0,0.4137964561093766,0.0914441666590945,0.6079043957314618
0,73.0,29.835227800302437,564.5078182868376,30.205599547511312,564.5056561085973,0.3703717472088748,-0.002162178240268986,0.09542702185399676,0.07860006816861187,-0.5898274743426839,-0.0018913279923253867,1.0,0.5898305066805583,0.12362963728828782,-0.7739128686136766
0,74.0,30.352110072260693,565.1158064719829,29.775451559934318,563.5504926108374,-0.5766585123263752,-1.5653138611454551,-0.94703025953525,-1.5631516829051861,0.5168822719582558,0.6079881851452456,1.0,0.7980080929044127,1.8276513606934772,-0.9872472282603972
0,75.0,31.37936121425489,566.297282002734,30.264555834480525,563.813952546765,-1.1148053797743636,-2.4833294559690557,-0.5381468674479883,-0.9180155948236006,1.0272511419941956,1.181475530751186,1.0,1.5656082966349456,1.0641215547499316,-0.9828495613768559
0,76.0,32.34358755246659,567.3128864635951,31.135232926277702,564.2912709181367,-1.2083546261888856,-3.021615545458417,-0.093549246414522,-0.5382860894893611,0.9642263382116987,1.0156044608610273,1.0,1.4004230975751433,0.5463546244358817,-0.8323949775763861
0,77.0,32.41345435507451,568.0730773641609,31.073136754121197,564.9680287903414,-1.340317600953309,-3.105048573819545,-0.13196297476442354,-0.08343302836112798,0.069866802607919,0.7601909005658172,1.0,0.7633947703578549,0.15612590089470957,-0.6095098854602851
0,78.0,32.793677348943994,568.7865780039627,31.365297732915465,565.4794863445806,-1.4283796160285291,-3.307091659382195,-0.08806201507522005,-0.20204308556265005,0.3802229938694879,0.7135006398018504,1.0,0.8084879022377061,0.22040037868112797,-0.9969136159803009
0,79.0,33.18680671132518,568.7644868769988,31.705140007671652,565.4140774836977,-1.4816667036535307,-3.3504093933011063,-0.05328708762500156,-0.04331773391891147,0.39312936238118823,-0.022091126963914576,1.0,0.393749556770259,0.0686727003941465,-0.7393452502488442
0,80.0,33.09259326608477,568.4767607365166,31.57024974441361,565.0974514385862,-1.5223435216711607,-3.3793092979303765,-0.04067681801763001,-0.028899904629270168,-0.09421344524041331,-0.2877261404822775,1.0,0.30275816286418383,0.049897976027292935,0.8041004477287309
0,81.0,32.88855224653316,567.9596705599972,31.526183710373843,564.3706498874415,-1.362368536159316,-3.589020672555762,0.15997498551184464,-0.20971137462538536,-0.20404101955161025,-0.5170901765193321,1.0,0.5558911658881212,0.263762879565688,0.516958441354291
0,82.0,32.89696964159095,567.3783221467232,31.60122743167059,563.7725504888318,-1.295742209920359,-3.6057716578914096,0.06662632623895703,-0.016750985335647783,0.0084173950577906,-0.5813484132739859,1.0,0.5814093481839968,0.0686998024583406,0.25784378510086825
0,83.0,33.2351203777628,567.0262006421035,31.782416567735126,563.4040199182166,-1.4527038100276712,-3.6221807238869133,-0.1569616001073122,-0.016409065995503624,0.33815073617184765,-0.35212150461973124,1.0,0.4881961433575914,0.15781698690284446,-0.6139048613423176
0,84.0,32.99159775961294,566.6308479643127,31.66090785907859,562.9827719705768,-1.3306899005343453,-3.6480759937359153,0.12201390949332591,-0.025895269849002034,-0.24352261814986065,-0.39535267779081096,1.0,0.46433501417287887,0.12473154817606555,-0.33626235286065304
0,85.0,33.31088961379191,566.5662616534529,32.00514098277928,562.9362423516054,-1.3057486310126265,-3.630019301847483,0.024941269521718823,0.018056691888432397,0.3192918541789709,-0.06458631085979505,1.0,0.3257586218283766,0.030791411908335748,0.6776614383658391
0,86.0,33.04556174665671,566.7016809504759,31.743540051679588,563.0355297157623,-1.302021694977121,-3.6661512347135385,0.003726936035505446,-0.03613193286605565,-0.2653278671351984,0.1354192970229633,1.0,0.29788800426453405,0.03632363727450627,-0.5435874907152589
