track_id,time,roi_x,roi_y,vacuole_x,vacuole_y,vector_x,vector_y,delta_vector_x,delta_vector_y,delta_roi_x,delta_roi_y,delta_time,delta_roi_length,delta_vector_length,cos_angle
1,109.0,7.466389097236565,590.1047556218216,0.0,588.5,-7.466389097236565,-1.604755621821596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,110.0,7.464963867487074,590.7744485373297,0.0,588.0,-7.464963867487074,-2.774448537329704,0.001425229749490775,-1.169692915508108,-0.001425229749490775,0.6696929155081079,1.0,0.6696944320819672,1.1696937838039905,-0.999999586207971
1,112.0,7.605989800373096,590.5906274293114,0.0,588.5,-7.605989800373096,-2.0906274293114393,-0.14102593288602172,0.6838211080182646,0.14102593288602172,-0.18382110801826457,2.0,0.23168623933983476,0.6982117311515897,-0.8999976650258027
1,113.0,7.631635385122615,590.4819081677889,0.25,588.5,-7.381635385122615,-1.9819081677889017,0.22435441525048105,0.10871926152253764,0.025645584749518946,-0.10871926152253764,1.0,0.1117030610285622,0.24930860688791157,-0.2178275359230943
1,114.0,7.6270997925116735,590.4402952024211,0.0,588.5,-7.6270997925116735,-1.9402952024211118,-0.24546440738905861,0.04161296536778991,-0.004535592610941386,-0.04161296536778991,1.0,0.04185941336226905,0.24896669291606582,-0.059329887097227765
1,115.0,7.596045738716046,590.6642981937429,0.0,587.5,-7.596045738716046,-3.164298193742866,0.031054053795627645,-1.224002991321754,-0.031054053795627645,0.22400299132175405,1.0,0.22614529483992268,1.2243968625497796,-0.9936910189808503
1,116.0,7.70458062200469,590.6850579950014,0.36363636363636365,588.1818181818181,-7.340944258368327,-2.5032398131833133,0.25510148034771873,0.6610583805595525,0.10853488328864458,0.02075980125857768,1.0,0.1105024444923068,0.7085724717935461,0.5288810222677043
1,117.0,7.71030538160526,590.5629918224273,0.3076923076923077,587.8461538461538,-7.402613073912953,-2.7168379762734958,-0.061668815544625666,-0.21359816309018242,0.00572475960056984,-0.12206617257413654,1.0,0.12220034107719667,0.22232232925681855,0.9467093421080355
1,118.0,7.814466167927928,590.795283143668,0.35714285714285715,588.0,-7.457323310785071,-2.79528314366803,-0.0547102368721184,-0.07844516739453411,0.10416078632266768,0.23229132124072294,1.0,0.2545755827472799,0.09563918812996992,-0.9824782463758013
1,119.0,8.052016838385883,590.9158051457338,0.3333333333333333,588.6666666666666,-7.71868350505255,-2.249138479067142,-0.26136019426747925,0.5461446646008881,0.23755067045795553,0.12052200206574071,1.0,0.26637543808872205,0.6054611018220337,0.02316567335039547
1,120.0,7.6038167927950076,591.0601587398994,0.3333333333333333,588.5,-7.2704834594616745,-2.560158739899407,0.4482000455908759,-0.3110202608322652,-0.4482000455908759,0.14435359416563642,1.0,0.47087285015829966,0.5455427421530172,-0.9567851222409349
1,121.0,7.617008577007353,591.0896449380277,0.3076923076923077,588.1538461538462,-7.309316269315046,-2.935798784181543,-0.03883280985337123,-0.37564004428213593,0.01319178421234568,0.02948619812832476,1.0,0.032302616778953304,0.37764193356855,-0.9499663321475843
1,122.0,7.644422177813572,590.9512765480501,0.3333333333333333,588.5,-7.311088844480239,-2.4512765480501457,-0.0017725751651935795,0.4845222361313972,0.02741360080621913,-0.13836838997758605,1.0,0.14105784931776066,0.48452547851324157,-0.981638057678784
1,123.0,7.771754084833379,591.1443215086001,0.4444444444444444,588.5,-7.327309640388934,-2.6443215086001146,-0.016220795908695074,-0.1930449605499689,0.12733190701980668,0.1930449605499689,1.0,0.2312569379262809,0.19372524619587037,-0.8779355343367773
1,124.0,7.6703949195698495,590.9069288703375,0.4,587.8,-7.270394919569849,-3.1069288703375832,0.05691472081908522,-0.46260736173746864,-0.1013591652635295,-0.23739263826257684,1.0,0.25812583188086025,0.46609532992684616,0.8648464545879151
1,125.0,7.955767186294807,591.1681994773239,0.4375,588.0,-7.518267186294807,-3.168199477323924,-0.24787226672495777,-0.06127060698634068,0.2853722667249574,0.26127060698638616,1.0,0.3869104039577831,0.25533262206745777,-0.8780578473949815
1,126.0,8.039888496602414,591.0419293204963,0.8064516129032258,588.0,-7.233436883699188,-3.0419293204962514,0.28483030259561914,0.1262701568276725,0.08412131030760683,-0.1262701568276725,1.0,0.15172523637534294,0.31156452587224526,0.1695742008651009
1,127.0,7.929596464990364,591.2806338899902,0.7586206896551724,588.2758620689655,-7.170975775335191,-3.0047718210247467,0.062461108363996765,0.03715749947150471,-0.11029203161205015,0.23870456949396157,1.0,0.26295285458502066,0.07267784961756793,0.10364283020448344
1,128.0,8.102806564628931,591.2077868386175,0.8235294117647058,588.5,-7.279277152864226,-2.707786838617494,-0.10830137752903468,0.2969849824072526,0.1732100996385677,-0.07284705137271885,1.0,0.18790537914200883,0.31611590935940354,-0.6800244848722001
1,129.0,8.400982975300867,591.279027700865,0.8064516129032258,588.0,-7.594531362397641,-3.279027700864958,-0.315254209533415,-0.5712408622474641,0.29817641067193534,0.07124086224746407,1.0,0.3065688052215372,0.6524579215012755,-0.6734070328727241
1,130.0,7.9895349387860755,591.3372022570741,0.8064516129032258,588.0,-7.1830833258828495,-3.3372022570740683,0.4114480365147912,-0.05817455620911005,-0.4114480365147912,0.05817455620911005,1.0,0.41554032986222156,0.41554032986222156,-0.9999999999999999
1,131.0,7.881660678233157,591.2363897872169,0.7241379310344828,588.0,-7.157522747198674,-3.236389787216922,0.025560578684175717,0.10081246985714643,-0.1078742605529186,-0.10081246985714643,1.0,0.14764826503734146,0.10400239065217681,-0.8414088298258876
1,132.0,8.071927919218906,591.2053882930236,0.8064516129032258,588.0,-7.26547630631568,-3.2053882930235886,-0.10795355911700621,0.0310014941933332,0.1902672409857491,-0.0310014941933332,1.0,0.19277633577425524,0.1123168000267468,-0.9930305506372165
1,133.0,7.913031688502988,591.3755848113134,0.7241379310344828,588.0,-7.188893757468505,-3.375584811313388,0.07658254884717497,-0.17019651828979931,-0.15889623071591785,0.17019651828979931,1.0,0.23284086190721806,0.18663263815822767,-0.9466083641672945
1,134.0,8.003987958904357,591.3805487932182,0.8064516129032258,588.0,-7.197536346001131,-3.3805487932181677,-0.008642588532626228,-0.004963981904779757,0.09095627040136911,0.004963981904779757,1.0,0.09109162552989136,0.009966717257716466,-0.8929976854364974
1,135.0,8.03250227046207,591.381203226503,0.7878787878787878,588.3939393939394,-7.244623482583282,-2.987263832563599,-0.04708713658215036,0.39328496065456875,0.028514311557712446,0.0006544332848079648,1.0,0.028521820533313754,0.39609374989839435,-0.09606517377855246
1,136.0,8.39918121606193,591.5359398611156,0.7878787878787878,588.3939393939394,-7.611302428183142,-3.142000467176217,-0.36667894559986003,-0.15473663461261822,0.36667894559986003,0.15473663461261822,1.0,0.3979910491926471,0.3979910491926471,-1.0
1,137.0,8.480558242387854,591.5510114225606,1.0,588.0,-7.480558242387854,-3.5510114225605776,0.13074418579528757,-0.4090109553843604,0.08137702632592436,0.015071561444983672,1.0,0.08276093509645784,0.42939958516945487,0.12592720066021817
1,138.0,8.416595807311078,591.451930811506,0.918918918918919,588.1891891891892,-7.497676888392158,-3.2627416223168666,-0.01711864600430424,0.28826980024371096,-0.06396243507677646,-0.09908061105454635,1.0,0.11793286474894576,0.28877764070919637,-0.8065156118719415
1,139.0,7.934595539330658,591.4224613429328,0.7241379310344828,588.0,-7.210457608296175,-3.42246134293282,0.2872192800959832,-0.15971972061595352,-0.4820002679804194,-0.02946946857321109,1.0,0.48290030846043536,0.3286416042020442,-0.8426714602937874
1,140.0,8.074549760537792,591.5330624039,0.8611111111111112,587.8055555555555,-7.213438649426681,-3.727506848344433,-0.0029810411305062345,-0.3050455054116128,0.13995422120713386,0.11060106096715572,1.0,0.1783809931600221,0.3050600710975595,-0.6276644617299428
1,141.0,8.254293632937184,591.3174956739368,1.0476190476190477,588.0,-7.206674585318137,-3.3174956739368326,0.006764064108544687,0.41001117440760027,0.17974387239939205,-0.2155667299631432,1.0,0.280672183752027,0.4100669649000808,-0.7573693960514364
1,142.0,8.299254784995913,591.4553892245665,1.2127659574468086,588.1489361702128,-7.086488827549104,-3.3064530543537103,0.12018575776903262,0.01104261958312236,0.04496115205872897,0.1378935506296557,1.0,0.14503839663930915,0.12069198738016597,0.39568163945869256
1,143.0,8.253553458710492,591.5695185224528,1.173913043478261,588.2173913043479,-7.079640415232231,-3.352127218104897,0.006848412316872832,-0.045674163751186825,-0.04570132628542112,0.11412929788627935,1.0,0.12293944794191004,0.04618473758323331,-0.9731971900079391
1,144.0,8.305013406186925,591.7667746130734,1.1818181818181819,588.5,-7.123195224368743,-3.2667746130733804,-0.043554809136511885,0.08535260503151676,0.05145994747643279,0.19725609062061267,1.0,0.20385801794681654,0.09582321526949551,0.747145791578221
1,145.0,8.592049515580046,591.9328407029409,1.4666666666666666,588.8166666666667,-7.125382848913379,-3.116174036274174,-0.0021876245446357245,0.15060057679920646,0.28703610939312085,0.16606608986751326,1.0,0.33161374262751026,0.15061646468232473,0.48815686347812787
1,146.0,9.688940620627903,593.0901559825883,2.5084745762711864,589.7627118644068,-7.1804660443567165,-3.327444118181461,-0.05508319544333773,-0.21127008190728702,1.0968911050478578,1.1573152796473778,1.0,1.5945371594410709,0.21833278711490106,-0.8758734614281531
1,147.0,10.724557740626816,594.6665916724107,3.7195767195767195,591.3386243386243,-7.004981021050096,-3.3279673337864324,0.17548502330662075,-0.0005232156049714831,1.0356171199989124,1.5764356898224605,1.0,1.8861739854480175,0.17548580329899768,0.5465626924184007
1,148.0,10.98633928984904,595.4357954731739,4.014354066985646,591.9425837320574,-6.971985222863394,-3.493211741116511,0.032995798186702174,-0.1652444073300785,0.2617815492222242,0.7692038007631936,1.0,0.8125294250805509,0.16850648904966978,-0.8652642430363687
1,149.0,11.147893478643336,595.8578728540615,4.178082191780822,592.4703196347032,-6.969811286862514,-3.387553219358324,0.0021739360008794506,0.10565852175818691,0.1615541887942964,0.42207738088757196,1.0,0.4519392341608501,0.10568088388096107,0.941080856163395
